Num Sol. Externa,Numero,Fecha Programado GyP,Fecha Solicitud Servicio SDM,Programdo/Demanda,Especial,Tipo Servicio,Clase Servicio,ANS,Estado Servicio,Estado Detalle Servicio,Movil,Gruas,Tipo Grua,Entidad,Direccion,Clase Vehículo,Vehiculo,Parq Destino,Localidad,Coor Magna Sirgas,Fecha Cancela,Usuario Cancela,Fecha Cargando,Antelacion,Retraso,Tiempo Cancela Antelacion,Tiempo Cancela Retraso,Observacion,Obs Detalle,Obs Cambia Estado
250749,S-221700,10/05/2022 13:45:00,10/05/2022 14:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,No Cumplio,Sin Asignar,Anulado,102,JTP394,PLANCHON,SDM,AC 24 72 01,Ninguno,No Aplica,No Aplica,FONTIBON," X:1740585.8361539,Y:-6116926.543594,Z:515093.52251334",,,10/05/2022 15:05:48,00:00:00,01:05:48,00:00:00,00:00:00,ORI OCCI ,,
250750,S-221701,10/05/2022 13:45:00,10/05/2022 14:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,Cumplio,Sin Asignar,Anulado,180,ESO062,PLANCHON,SDM,KR 68D # 25 - 0,Ninguno,No Aplica,No Aplica,FONTIBON," X:1741500.3080135,Y:-6116719.2799738,Z:514467.70174237",,,10/05/2022 13:40:00,00:20:00,00:00:00,00:00:00,00:00:00,CAI SALITRE,,
250753,S-221704,10/05/2022 13:45:00,10/05/2022 14:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,Cumplio,Sin Asignar,Anulado,44,WNN347,PLANCHON,SDM,CL 70 101 00,Ninguno,No Aplica,No Aplica,ENGATIVA," X:1740114.0524747,Y:-6116686.3732681,Z:519490.94756912",,,10/05/2022 13:30:52,00:29:08,00:00:00,00:00:00,00:00:00,IEP,,
250754,S-221705,10/05/2022 13:45:00,10/05/2022 14:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,No Cumplio,Terminado,Anulado,188,GUV456,PLANCHON,SDM,CL 27 S 24H 05,Ninguno,No Aplica,No Aplica,RAFAEL URIBE," X:1741390.7770087,Y:-6117405.0265942,Z:506678.20849149",,,10/05/2022 14:15:47,00:00:00,00:15:47,00:00:00,00:00:00,ESTACION DE POLICIA DE RAFAEL URIBE,,
250754,S-221705,10/05/2022 13:45:00,10/05/2022 14:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,No Cumplio,Terminado,Anulado,188,GUV456,PLANCHON,SDM,CL 27 S 24H 05,Ninguno,No Aplica,No Aplica,RAFAEL URIBE," X:1741390.7770087,Y:-6117405.0265942,Z:506678.20849149",,,10/05/2022 14:15:47,00:00:00,00:15:47,00:00:00,00:00:00,ESTACION DE POLICIA DE RAFAEL URIBE,,
250766,S-221717,10/05/2022 14:15:00,10/05/2022 14:30:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,Cumplio,Terminado,Anulado,137,ESO137,PLANCHON,SDM,KR 5 69 09,Ninguno,No Aplica,No Aplica,CHAPINERO," X:1747075.749851,Y:-6115174.8127474,Z:513928.18237686",,,10/05/2022 14:47:37,00:00:00,00:17:37,00:00:00,00:00:00,CAMPAÑA MAL PARQUEADOS,Cambio de estado por Evento en Grua: 137,
250766,S-221717,10/05/2022 14:15:00,10/05/2022 14:30:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,Cumplio,Terminado,Anulado,216,JTR960,PLANCHON,SDM,KR 5 69 09,Ninguno,No Aplica,No Aplica,CHAPINERO," X:1747075.749851,Y:-6115174.8127474,Z:513928.18237686",,,10/05/2022 14:00:33,00:29:27,00:00:00,00:00:00,00:00:00,CAMPAÑA MAL PARQUEADOS,Cambio de estado por Evento en Grua: 137,
250756,S-221707,10/05/2022 14:45:00,10/05/2022 15:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,No Cumplio,Sin Asignar,Anulado,169,ESO051,PLANCHON,SDM,AC 145 91 19,Ninguno,No Aplica,No Aplica,SUBA," X:1743667.0422553,Y:-6115331.7192483,Z:523483.50996202",,,10/05/2022 15:18:00,00:00:00,00:18:00,00:00:00,00:00:00,CC CENTRO SUBA ,,
250759,S-221710,10/05/2022 14:45:00,10/05/2022 15:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,No Cumplio,Sin Asignar,Anulado,140,ESO140,PLANCHON,SDM,CL 22 29A 00,Ninguno,No Aplica,No Aplica,LOS MARTIRES," X:1743868.5771927,Y:-6116372.4261852,Z:510580.82097498",,,10/05/2022 15:04:20,00:00:00,00:04:20,00:00:00,00:00:00,IEP,,
250761,S-221712,10/05/2022 15:45:00,10/05/2022 16:00:00,Programado,No,CONTROL A ILEGALIDAD DE VEHICULOS DE SERVICIO PUBLICO,Operativos,Cumplio,Sin Asignar,Anulado,202,FVK049,GANCHO LIVIANO,SDM,CL 18 28A 05,Ninguno,No Aplica,No Aplica,LOS MARTIRES," X:1743652.4016902,Y:-6116480.3048201,Z:510030.22443267",,,10/05/2022 15:10:55,00:49:05,00:00:00,00:00:00,00:00:00,TPC,,
250762,S-221713,10/05/2022 15:45:00,10/05/2022 16:00:00,Programado,No,CONTROL A ILEGALIDAD DE VEHICULOS DE SERVICIO PUBLICO,Operativos,Cumplio,Sin Asignar,Anulado,209,FUZ639,GANCHO PESADO,SDM,CL 18 28A 05,Ninguno,No Aplica,No Aplica,LOS MARTIRES," X:1743652.4016902,Y:-6116480.3048201,Z:510030.22443267",,,10/05/2022 14:29:38,01:30:22,00:00:00,00:00:00,00:00:00,TPC ,,
250960,S-221911,10/05/2022 07:56:00,10/05/2022 08:11:00,Programado,Si,DESDE PARQUEADERO SDM A PARQUEDERO FISCALIA,Traslados entre Parqueaderos,Cumplio,Terminado,Completado,144,ESO144,PLANCHON,SDM,AC 63 96 03,Motocicletas,ORU97A,FISCALIA,FONTIBON," X:1739994.6154374,Y:-6116809.639346,Z:518445.62302883",,,10/05/2022 07:10:30,01:00:30,00:00:00,00:00:00,00:00:00,Traslados de transitorio a tenjo por móvil 144,,.
250960,S-221911,10/05/2022 07:56:00,10/05/2022 08:11:00,Programado,Si,DESDE PARQUEADERO SDM A PARQUEDERO FISCALIA,Traslados entre Parqueaderos,Cumplio,Terminado,Completado,144,ESO144,PLANCHON,SDM,AC 63 96 03,Motocicletas,OVG05,FISCALIA,FONTIBON," X:1739994.6154374,Y:-6116809.639346,Z:518445.62302883",,,10/05/2022 07:10:30,01:00:30,00:00:00,00:00:00,00:00:00,Traslados de transitorio a tenjo por móvil 144,,.
250960,S-221911,10/05/2022 07:56:00,10/05/2022 08:11:00,Programado,Si,DESDE PARQUEADERO SDM A PARQUEDERO FISCALIA,Traslados entre Parqueaderos,Cumplio,Terminado,Completado,144,ESO144,PLANCHON,SDM,AC 63 96 03,Motocicletas,MLX10,FISCALIA,FONTIBON," X:1739994.6154374,Y:-6116809.639346,Z:518445.62302883",,,10/05/2022 07:10:30,01:00:30,00:00:00,00:00:00,00:00:00,Traslados de transitorio a tenjo por móvil 144,,.
250960,S-221911,10/05/2022 07:56:00,10/05/2022 08:11:00,Programado,Si,DESDE PARQUEADERO SDM A PARQUEDERO FISCALIA,Traslados entre Parqueaderos,Cumplio,Terminado,Completado,144,ESO144,PLANCHON,SDM,AC 63 96 03,Motocicletas,MQC70,FISCALIA,FONTIBON," X:1739994.6154374,Y:-6116809.639346,Z:518445.62302883",,,10/05/2022 07:10:30,01:00:30,00:00:00,00:00:00,00:00:00,Traslados de transitorio a tenjo por móvil 144,,.
250960,S-221911,10/05/2022 07:56:00,10/05/2022 08:11:00,Programado,Si,DESDE PARQUEADERO SDM A PARQUEDERO FISCALIA,Traslados entre Parqueaderos,Cumplio,Terminado,Completado,144,ESO144,PLANCHON,SDM,AC 63 96 03,Motocicletas,RUH44B,FISCALIA,FONTIBON," X:1739994.6154374,Y:-6116809.639346,Z:518445.62302883",,,10/05/2022 07:10:30,01:00:30,00:00:00,00:00:00,00:00:00,Traslados de transitorio a tenjo por móvil 144,,.
250964,S-221915,10/05/2022 08:17:00,10/05/2022 08:32:00,Programado,Si,DESDE PARQUEADERO SDM A PARQUEDERO FISCALIA,Traslados entre Parqueaderos,No Cumplio,Terminado,Completado,147,ESO147,PLANCHON,SDM,AC 63 96 03,Automovil,No Aplica,No Aplica,FONTIBON," X:1739994.6154374,Y:-6116809.639346,Z:518445.62302883",,,,00:00:00,00:00:00,00:00:00,00:00:00,Traslados de transitorio a tenjo por móvil 147,,Error de creación 
250967,S-221918,10/05/2022 08:22:00,10/05/2022 08:37:00,Programado,Si,DESDE PARQUEADERO SDM A PARQUEDERO FISCALIA,Traslados entre Parqueaderos,Cumplio,Terminado,Completado,149,ESO149,PLANCHON,SDM,AC 63 96 03,Automovil,No Aplica,No Aplica,FONTIBON," X:1739994.6154374,Y:-6116809.639346,Z:518445.62302883",,,10/05/2022 07:30:21,01:06:39,00:00:00,00:00:00,00:00:00,Traslados de transitorio a tenjo por móvil 149,,Error de creacion 
250968,S-221919,10/05/2022 08:31:00,10/05/2022 08:46:00,Programado,Si,DESDE PARQUEADERO SDM A PARQUEDERO FISCALIA,Traslados entre Parqueaderos,Cumplio,Terminado,Completado,147,ESO147,PLANCHON,SDM,AC 63 96 03,Automovil,ANE436,FISCALIA,FONTIBON," X:1739994.6154374,Y:-6116809.639346,Z:518445.62302883",,,10/05/2022 07:35:26,01:10:34,00:00:00,00:00:00,00:00:00,Traslados de fontibon a tenjo por movil 147,,.
250968,S-221919,10/05/2022 08:31:00,10/05/2022 08:46:00,Programado,Si,DESDE PARQUEADERO SDM A PARQUEDERO FISCALIA,Traslados entre Parqueaderos,Cumplio,Terminado,Completado,147,ESO147,PLANCHON,SDM,AC 63 96 03,Motocicletas,BMA81,FISCALIA,FONTIBON," X:1739994.6154374,Y:-6116809.639346,Z:518445.62302883",,,10/05/2022 07:35:26,01:10:34,00:00:00,00:00:00,00:00:00,Traslados de fontibon a tenjo por movil 147,,.
250968,S-221919,10/05/2022 08:31:00,10/05/2022 08:46:00,Programado,Si,DESDE PARQUEADERO SDM A PARQUEDERO FISCALIA,Traslados entre Parqueaderos,Cumplio,Terminado,Completado,147,ESO147,PLANCHON,SDM,AC 63 96 03,Motocicletas,BCT65,FISCALIA,FONTIBON," X:1739994.6154374,Y:-6116809.639346,Z:518445.62302883",,,10/05/2022 07:35:26,01:10:34,00:00:00,00:00:00,00:00:00,Traslados de fontibon a tenjo por movil 147,,.
250968,S-221919,10/05/2022 08:31:00,10/05/2022 08:46:00,Programado,Si,DESDE PARQUEADERO SDM A PARQUEDERO FISCALIA,Traslados entre Parqueaderos,Cumplio,Terminado,Completado,147,ESO147,PLANCHON,SDM,AC 63 96 03,Motocicletas,AVC40,FISCALIA,FONTIBON," X:1739994.6154374,Y:-6116809.639346,Z:518445.62302883",,,10/05/2022 07:35:26,01:10:34,00:00:00,00:00:00,00:00:00,Traslados de fontibon a tenjo por movil 147,,.
250968,S-221919,10/05/2022 08:31:00,10/05/2022 08:46:00,Programado,Si,DESDE PARQUEADERO SDM A PARQUEDERO FISCALIA,Traslados entre Parqueaderos,Cumplio,Terminado,Completado,147,ESO147,PLANCHON,SDM,AC 63 96 03,Motocicletas,ATO16,FISCALIA,FONTIBON," X:1739994.6154374,Y:-6116809.639346,Z:518445.62302883",,,10/05/2022 07:35:26,01:10:34,00:00:00,00:00:00,00:00:00,Traslados de fontibon a tenjo por movil 147,,.
250968,S-221919,10/05/2022 08:31:00,10/05/2022 08:46:00,Programado,Si,DESDE PARQUEADERO SDM A PARQUEDERO FISCALIA,Traslados entre Parqueaderos,Cumplio,Terminado,Completado,147,ESO147,PLANCHON,SDM,AC 63 96 03,Motocicletas,LSX43A,FISCALIA,FONTIBON," X:1739994.6154374,Y:-6116809.639346,Z:518445.62302883",,,10/05/2022 07:35:26,01:10:34,00:00:00,00:00:00,00:00:00,Traslados de fontibon a tenjo por movil 147,,.
250969,S-221920,10/05/2022 08:33:00,10/05/2022 08:48:00,Programado,Si,DESDE PARQUEADERO SDM A PARQUEDERO FISCALIA,Traslados entre Parqueaderos,Cumplio,Terminado,Completado,149,ESO149,PLANCHON,SDM,AC 63 96 03,Motocicletas,LOJ40A,FISCALIA,FONTIBON," X:1739994.6154374,Y:-6116809.639346,Z:518445.62302883",,,10/05/2022 07:35:41,01:12:19,00:00:00,00:00:00,00:00:00,Traslados de fontibon a tenjo por móvil 149,,.
250969,S-221920,10/05/2022 08:33:00,10/05/2022 08:48:00,Programado,Si,DESDE PARQUEADERO SDM A PARQUEDERO FISCALIA,Traslados entre Parqueaderos,Cumplio,Terminado,Completado,149,ESO149,PLANCHON,SDM,AC 63 96 03,Motocicletas,LRR01A,FISCALIA,FONTIBON," X:1739994.6154374,Y:-6116809.639346,Z:518445.62302883",,,10/05/2022 07:35:41,01:12:19,00:00:00,00:00:00,00:00:00,Traslados de fontibon a tenjo por móvil 149,,.
250969,S-221920,10/05/2022 08:33:00,10/05/2022 08:48:00,Programado,Si,DESDE PARQUEADERO SDM A PARQUEDERO FISCALIA,Traslados entre Parqueaderos,Cumplio,Terminado,Completado,149,ESO149,PLANCHON,SDM,AC 63 96 03,Motocicletas,JIA81,FISCALIA,FONTIBON," X:1739994.6154374,Y:-6116809.639346,Z:518445.62302883",,,10/05/2022 07:35:41,01:12:19,00:00:00,00:00:00,00:00:00,Traslados de fontibon a tenjo por móvil 149,,.
250969,S-221920,10/05/2022 08:33:00,10/05/2022 08:48:00,Programado,Si,DESDE PARQUEADERO SDM A PARQUEDERO FISCALIA,Traslados entre Parqueaderos,Cumplio,Terminado,Completado,149,ESO149,PLANCHON,SDM,AC 63 96 03,Motocicletas,ARR20,FISCALIA,FONTIBON," X:1739994.6154374,Y:-6116809.639346,Z:518445.62302883",,,10/05/2022 07:35:41,01:12:19,00:00:00,00:00:00,00:00:00,Traslados de fontibon a tenjo por móvil 149,,.
250969,S-221920,10/05/2022 08:33:00,10/05/2022 08:48:00,Programado,Si,DESDE PARQUEADERO SDM A PARQUEDERO FISCALIA,Traslados entre Parqueaderos,Cumplio,Terminado,Completado,149,ESO149,PLANCHON,SDM,AC 63 96 03,Motocicletas,CHN02A,FISCALIA,FONTIBON," X:1739994.6154374,Y:-6116809.639346,Z:518445.62302883",,,10/05/2022 07:35:41,01:12:19,00:00:00,00:00:00,00:00:00,Traslados de fontibon a tenjo por móvil 149,,.
250969,S-221920,10/05/2022 08:33:00,10/05/2022 08:48:00,Programado,Si,DESDE PARQUEADERO SDM A PARQUEDERO FISCALIA,Traslados entre Parqueaderos,Cumplio,Terminado,Completado,149,ESO149,PLANCHON,SDM,AC 63 96 03,Camioneta,FAI535,FISCALIA,FONTIBON," X:1739994.6154374,Y:-6116809.639346,Z:518445.62302883",,,10/05/2022 07:35:41,01:12:19,00:00:00,00:00:00,00:00:00,Traslados de fontibon a tenjo por móvil 149,,.
250723,S-221674,10/05/2022 04:45:00,10/05/2022 05:00:00,Programado,No,CONTROL A ILEGALIDAD DE VEHICULOS DE SERVICIO PUBLICO,Operativos,Cumplio,Sin Asignar,Completado,206,FVL792,GANCHO PESADO,SDM,CL 18 28A 05,Bus,SOF138,Parqueadero Aut. 1,LOS MARTIRES," X:1743652.4016902,Y:-6116480.3048201,Z:510030.22443267",,,10/05/2022 03:19:17,01:40:43,00:00:00,00:00:00,00:00:00,DESMONTE,,
250724,S-221675,10/05/2022 05:15:00,10/05/2022 05:30:00,Programado,No,IMPLEMENTACIÑON ESTRATEGIAS DE SEGURIDAD VIAL,Operativos,No Cumplio,Sin Asignar,Completado,36,WGP956,PLANCHON,SDM,AK 68 11 00,Motocicletas,ORP48C,Parqueadero Aut. 1,PUENTE ARANDA," X:1740242.3349817,Y:-6117279.5129642,Z:512073.91092021",,,10/05/2022 05:35:53,00:00:00,00:05:53,00:00:00,00:00:00,IEP,,
250724,S-221675,10/05/2022 05:15:00,10/05/2022 05:30:00,Programado,No,IMPLEMENTACIÑON ESTRATEGIAS DE SEGURIDAD VIAL,Operativos,No Cumplio,Sin Asignar,Completado,36,WGP956,PLANCHON,SDM,AK 68 11 00,Motocicletas,CJP65F,Parqueadero Aut. 1,PUENTE ARANDA," X:1740242.3349817,Y:-6117279.5129642,Z:512073.91092021",,,10/05/2022 05:35:53,00:00:00,00:05:53,00:00:00,00:00:00,IEP,,
250725,S-221676,10/05/2022 05:15:00,10/05/2022 05:30:00,Programado,No,IMPLEMENTACIÑON ESTRATEGIAS DE SEGURIDAD VIAL,Operativos,No Cumplio,Sin Asignar,Completado,180,ESO062,PLANCHON,SDM,AK 68 11 00,Motocicletas,JVE39D,Parqueadero Aut. 1,PUENTE ARANDA," X:1740242.3349817,Y:-6117279.5129642,Z:512073.91092021",,,10/05/2022 05:59:47,00:00:00,00:29:47,00:00:00,00:00:00,IEP,,
250725,S-221676,10/05/2022 05:15:00,10/05/2022 05:30:00,Programado,No,IMPLEMENTACIÑON ESTRATEGIAS DE SEGURIDAD VIAL,Operativos,No Cumplio,Sin Asignar,Completado,180,ESO062,PLANCHON,SDM,AK 68 11 00,Motocicletas,AIE39F,Parqueadero Aut. 1,PUENTE ARANDA," X:1740242.3349817,Y:-6117279.5129642,Z:512073.91092021",,,10/05/2022 05:59:47,00:00:00,00:29:47,00:00:00,00:00:00,IEP,,
250725,S-221676,10/05/2022 05:15:00,10/05/2022 05:30:00,Programado,No,IMPLEMENTACIÑON ESTRATEGIAS DE SEGURIDAD VIAL,Operativos,No Cumplio,Sin Asignar,Completado,180,ESO062,PLANCHON,SDM,AK 68 11 00,Motocicletas,ODO91E,Parqueadero Aut. 1,PUENTE ARANDA," X:1740242.3349817,Y:-6117279.5129642,Z:512073.91092021",,,10/05/2022 05:59:47,00:00:00,00:29:47,00:00:00,00:00:00,IEP,,
250725,S-221676,10/05/2022 05:15:00,10/05/2022 05:30:00,Programado,No,IMPLEMENTACIÑON ESTRATEGIAS DE SEGURIDAD VIAL,Operativos,No Cumplio,Sin Asignar,Completado,180,ESO062,PLANCHON,SDM,AK 68 11 00,Motocicletas,IRI64F,Parqueadero Aut. 1,PUENTE ARANDA," X:1740242.3349817,Y:-6117279.5129642,Z:512073.91092021",,,10/05/2022 05:59:47,00:00:00,00:29:47,00:00:00,00:00:00,IEP,,
250725,S-221676,10/05/2022 05:15:00,10/05/2022 05:30:00,Programado,No,IMPLEMENTACIÑON ESTRATEGIAS DE SEGURIDAD VIAL,Operativos,No Cumplio,Sin Asignar,Completado,180,ESO062,PLANCHON,SDM,AK 68 11 00,Motocicletas,MCP46F,Parqueadero Aut. 1,PUENTE ARANDA," X:1740242.3349817,Y:-6117279.5129642,Z:512073.91092021",,,10/05/2022 05:59:47,00:00:00,00:29:47,00:00:00,00:00:00,IEP,,
250725,S-221676,10/05/2022 05:15:00,10/05/2022 05:30:00,Programado,No,IMPLEMENTACIÑON ESTRATEGIAS DE SEGURIDAD VIAL,Operativos,No Cumplio,Sin Asignar,Completado,180,ESO062,PLANCHON,SDM,AK 68 11 00,Motocicletas,WGB17F,Parqueadero Aut. 1,PUENTE ARANDA," X:1740242.3349817,Y:-6117279.5129642,Z:512073.91092021",,,10/05/2022 05:59:47,00:00:00,00:29:47,00:00:00,00:00:00,IEP,,
250725,S-221676,10/05/2022 05:15:00,10/05/2022 05:30:00,Programado,No,IMPLEMENTACIÑON ESTRATEGIAS DE SEGURIDAD VIAL,Operativos,No Cumplio,Sin Asignar,Completado,180,ESO062,PLANCHON,SDM,AK 68 11 00,Motocicletas,SQS10F,Parqueadero Aut. 1,PUENTE ARANDA," X:1740242.3349817,Y:-6117279.5129642,Z:512073.91092021",,,10/05/2022 05:59:47,00:00:00,00:29:47,00:00:00,00:00:00,IEP,,
250726,S-221677,10/05/2022 05:45:00,10/05/2022 06:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,No Cumplio,Sin Asignar,Completado,213,JKV647,PLANCHON,SDM,TV 5 86A 05,Automovil,IXS605,Parqueadero Aut. 1,CHAPINERO," X:1748169.0975103,Y:-6114716.7671731,Z:515645.75279666",,,10/05/2022 07:43:52,00:00:00,01:43:52,00:00:00,00:00:00,IEP,,
250726,S-221677,10/05/2022 05:45:00,10/05/2022 06:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,No Cumplio,Sin Asignar,Completado,213,JKV647,PLANCHON,SDM,TV 5 86A 05,Automovil,MCP613,Parqueadero Aut. 1,CHAPINERO," X:1748169.0975103,Y:-6114716.7671731,Z:515645.75279666",,,10/05/2022 07:43:52,00:00:00,01:43:52,00:00:00,00:00:00,IEP,,
250726,S-221677,10/05/2022 05:45:00,10/05/2022 06:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,No Cumplio,Sin Asignar,Completado,213,JKV647,PLANCHON,SDM,TV 5 86A 05,Motocicletas,MVX96E,Parqueadero Aut. 1,CHAPINERO," X:1748169.0975103,Y:-6114716.7671731,Z:515645.75279666",,,10/05/2022 07:43:52,00:00:00,01:43:52,00:00:00,00:00:00,IEP,,
250727,S-221678,10/05/2022 05:45:00,10/05/2022 06:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,Cumplio,Sin Asignar,Completado,131,ESO049,PLANCHON,SDM,CL 22A S 7 01,Automovil,DOS213,Parqueadero Aut. 1,SAN CRISTOBAL," X:1743300.8223523,Y:-6116977.0570921,Z:505284.44756975",,,10/05/2022 05:44:32,00:15:28,00:00:00,00:00:00,00:00:00,CAI 20 DE JULIO,,
250727,S-221678,10/05/2022 05:45:00,10/05/2022 06:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,Cumplio,Sin Asignar,Completado,131,ESO049,PLANCHON,SDM,CL 22A S 7 01,Automovil,BEM510,Parqueadero Aut. 1,SAN CRISTOBAL," X:1743300.8223523,Y:-6116977.0570921,Z:505284.44756975",,,10/05/2022 05:44:32,00:15:28,00:00:00,00:00:00,00:00:00,CAI 20 DE JULIO,,
250727,S-221678,10/05/2022 05:45:00,10/05/2022 06:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,Cumplio,Sin Asignar,Completado,131,ESO049,PLANCHON,SDM,CL 22A S 7 01,Motocicletas,HJQ72B,Parqueadero Aut. 1,SAN CRISTOBAL," X:1743300.8223523,Y:-6116977.0570921,Z:505284.44756975",,,10/05/2022 05:44:32,00:15:28,00:00:00,00:00:00,00:00:00,CAI 20 DE JULIO,,
250727,S-221678,10/05/2022 05:45:00,10/05/2022 06:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,Cumplio,Sin Asignar,Completado,131,ESO049,PLANCHON,SDM,CL 22A S 7 01,Motocicletas,UVG15C,Parqueadero Aut. 1,SAN CRISTOBAL," X:1743300.8223523,Y:-6116977.0570921,Z:505284.44756975",,,10/05/2022 05:44:32,00:15:28,00:00:00,00:00:00,00:00:00,CAI 20 DE JULIO,,
250727,S-221678,10/05/2022 05:45:00,10/05/2022 06:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,Cumplio,Sin Asignar,Completado,131,ESO049,PLANCHON,SDM,CL 22A S 7 01,Motocicletas,RUK21D,Parqueadero Aut. 1,SAN CRISTOBAL," X:1743300.8223523,Y:-6116977.0570921,Z:505284.44756975",,,10/05/2022 05:44:32,00:15:28,00:00:00,00:00:00,00:00:00,CAI 20 DE JULIO,,
250728,S-221679,10/05/2022 05:45:00,10/05/2022 06:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,No Cumplio,Terminado,Completado,45,WGQ471,PLANCHON,SDM,CL 24 29 07,Camioneta,RAQ537,Parqueadero Aut. 1,LOS MARTIRES," X:1744386.2193845,Y:-6116199.8018892,Z:510878.35133703",,,10/05/2022 06:05:58,00:00:00,00:05:58,00:00:00,00:00:00,IEP,,
250728,S-221679,10/05/2022 05:45:00,10/05/2022 06:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,No Cumplio,Terminado,Completado,45,WGQ471,PLANCHON,SDM,CL 24 29 07,Automovil,CGZ563,Parqueadero Aut. 1,LOS MARTIRES," X:1744386.2193845,Y:-6116199.8018892,Z:510878.35133703",,,10/05/2022 06:05:58,00:00:00,00:05:58,00:00:00,00:00:00,IEP,,
250729,S-221680,10/05/2022 06:45:00,10/05/2022 07:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,No Cumplio,Terminado,Completado,170,ESO052,PLANCHON,Policia,KR 72 53 00,Motocicletas,JWP68F,Parqueadero Aut. 1,ENGATIVA," X:1741568.2846514,Y:-6116556.291945,Z:516161.13584188",,,10/05/2022 06:55:10,00:04:50,00:00:00,00:00:00,00:00:00,IEP,,
250729,S-221680,10/05/2022 06:45:00,10/05/2022 07:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,No Cumplio,Terminado,Completado,170,ESO052,PLANCHON,Policia,KR 72 53 00,Motocicletas,JMJ38F,Parqueadero Aut. 1,ENGATIVA," X:1741568.2846514,Y:-6116556.291945,Z:516161.13584188",,,10/05/2022 06:55:10,00:04:50,00:00:00,00:00:00,00:00:00,IEP,,
250729,S-221680,10/05/2022 06:45:00,10/05/2022 07:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,No Cumplio,Terminado,Completado,170,ESO052,PLANCHON,Policia,KR 72 53 00,Motocicletas,BVC74G,Parqueadero Aut. 1,ENGATIVA," X:1741568.2846514,Y:-6116556.291945,Z:516161.13584188",,,10/05/2022 06:55:10,00:04:50,00:00:00,00:00:00,00:00:00,IEP,,
250729,S-221680,10/05/2022 06:45:00,10/05/2022 07:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,No Cumplio,Terminado,Completado,170,ESO052,PLANCHON,Policia,KR 72 53 00,Motocicletas,EMT91G,PARQUEDERO TRANSITORIO,ENGATIVA," X:1741568.2846514,Y:-6116556.291945,Z:516161.13584188",,,10/05/2022 06:55:10,00:04:50,00:00:00,00:00:00,00:00:00,IEP,,
250729,S-221680,10/05/2022 06:45:00,10/05/2022 07:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,No Cumplio,Terminado,Completado,170,ESO052,PLANCHON,Policia,KR 72 53 00,Motocicletas,TOZ75D,Parqueadero Aut. 1,ENGATIVA," X:1741568.2846514,Y:-6116556.291945,Z:516161.13584188",,,10/05/2022 06:55:10,00:04:50,00:00:00,00:00:00,00:00:00,IEP,,
250729,S-221680,10/05/2022 06:45:00,10/05/2022 07:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,No Cumplio,Terminado,Completado,170,ESO052,PLANCHON,Policia,KR 72 53 00,Motocicletas,DMD44G,Parqueadero Aut. 1,ENGATIVA," X:1741568.2846514,Y:-6116556.291945,Z:516161.13584188",,,10/05/2022 06:55:10,00:04:50,00:00:00,00:00:00,00:00:00,IEP,,
250729,S-221680,10/05/2022 06:45:00,10/05/2022 07:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,No Cumplio,Terminado,Completado,170,ESO052,PLANCHON,Policia,KR 72 53 00,Motocicletas,GST85C,Parqueadero Aut. 1,ENGATIVA," X:1741568.2846514,Y:-6116556.291945,Z:516161.13584188",,,10/05/2022 06:55:10,00:04:50,00:00:00,00:00:00,00:00:00,IEP,,
